path/reftime,path/ref,path/kind,path/collection,path/key,value/stats/rmsAll,value/stats/eda,value/stats/rmsLimb,value/timestamp,value/RR_LA/y,value/RR_LA/tempSkin,value/RR_LA/id,value/RR_LA/timestamp,value/RR_LA/z,value/RR_LA/tempAmb,value/RR_LA/eda,value/RR_LA/x,value/RR_LA/rms,value/accel/x,value/accel/z,value/accel/y,value/accel/timestamp,value/accel/rms,value/battery,value/device_id,value/audio/peak,value/audio/filtered,value/audio/average,value/audio/timestamp,value/RR_RL/y,value/RR_RL/tempSkin,value/RR_RL/id,value/RR_RL/timestamp,value/RR_RL/z,value/RR_RL/tempAmb,value/RR_RL/eda,value/RR_RL/x,value/RR_RL/rms,value/RR_LL/y,value/RR_LL/tempSkin,value/RR_LL/id,value/RR_LL/timestamp,value/RR_LL/z,value/RR_LL/tempAmb,value/RR_LL/eda,value/RR_LL/x,value/RR_LL/rms,value/RR_RA/y,value/RR_RA/tempSkin,value/RR_RA/id,value/RR_RA/timestamp,value/RR_RA/z,value/RR_RA/tempAmb,value/RR_RA/eda,value/RR_RA/x,value/RR_RA/rms,reftime,value/location/velocity,value/location/distance,value/location/lon,value/location/timestamp,value/location/accuracy,value/location/lat,value/heartrate/hr,value/heartrate/id,value/heartrate/timestamp,value/heartrate/hrv1,value/heartrate/hrv2
1443223690220,a1da671509719c27,item,IP6_BEACON_20,1443223689163,0.5781454998004215,0.7449060908702565,0.5775162919028305,1443223689.163295,0,12.35154,LWBAND-39EC,1443223689.113842,0.96875,22,0.7489694180807209,-0.03125,0.5595990007734706,-0.0018310546875,-1.004531860351562,-0.0150909423828125,1443223689.197866,0.5800331234931946,100,IP6_BEACON_20,118.2129058837891,0.6391220092773438,107.1110763549805,1443223689.153505,,,,,,,,,,-0.015625,11.6536,LWBAND-3D1E,1443223689.082466,1.03125,22,0.7461060724081021,-0.015625,0.5955291327186829,0.015625,10.48914,LWBAND-408D,1443223689.15081,1,23,0.7396427821219463,0,0.577420742216338,1443223690220,,,,,,,,,,,
1443223690222,6268d34ab0fa0207,item,IP6_BEACON_20,1443223689264,0.5796749470962241,0.741164010371659,0.5796749470962241,1443223689.264243,0,12.58407,LWBAND-39EC,1443223689.203517,1,22,0.7448856153649045,-0.015625,0.577420742216338,,,,,,100,IP6_BEACON_20,118.2129058837891,0.6001968383789062,108.3477096557617,1443223689.2558,-0.015625,13.3587,LWBAND-42E2,1443223689.188802,1.03125,23,0.7432645367678101,-0.015625,0.5955291327186829,0.015625,12.66156,LWBAND-3D1E,1443223689.167462,1,22,0.7408461055201925,0,0.577420742216338,0,11.188,LWBAND-408D,1443223689.239833,0.984375,23,0.7356597838337291,0,0.5683291712335379,1443223690222,,,,,,,,,,,
1443223690223,79f13f57feaec683,item,IP6_BEACON_20,1443223689265,0.5954608028311631,0.7432645367678101,0.5954608028311631,1443223689.265234,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.43613,LWBAND-42E2,1443223689.246141,1.03125,23,0.7432645367678101,-0.015625,0.5954608028311631,,,,,,,,,,,,,,,,,,,1443223690223,,,,,,,,,,,
1443223690225,66692f3c59142ab8,item,IP6_BEACON_20,1443223689363,0.5871407442579435,0.7400643042645645,0.5894930234604102,1443223689.3627,0.015625,12.58407,LWBAND-39EC,1443223689.29344,1.015625,22,0.7448856153649045,-0.015625,0.5865101368476081,-0.0008697509765625,-1.004638671875,-0.0138702392578125,1443223689.315428,0.5800839066505432,100,IP6_BEACON_20,118.2129058837891,0.5636444091796875,108.7829895019531,1443223689.35585,,,,,,,,,,-0.015625,12.66156,LWBAND-3D1E,1443223689.270376,1.046875,22,0.7400434553516982,-0.015625,0.6045481913172844,-0.015625,11.188,LWBAND-408D,1443223689.329969,1,23,0.735263842077091,0,0.577420742216338,1443223690225,,,,,,,,,,,
1443223690227,3d173f872d01e56c,item,IP6_BEACON_20,1443223689464,0.5758193253870544,0.7455108872262202,0.5752384959901046,1443223689.464173,0.03125,12.35154,LWBAND-39EC,1443223689.413597,0.96875,22,0.7485590238790328,-0.015625,0.5596717090178849,-0.0010528564453125,-1.001266479492188,-0.0145263671875,1443223689.432982,0.5781426429748535,100,IP6_BEACON_20,118.2129058837891,0.5293197631835938,107.8890762329102,1443223689.455614,-0.015625,12.894,LWBAND-42E2,1443223689.369341,1.015625,23,0.7481490791781134,0,0.586440756101302,-0.015625,11.73117,LWBAND-3D1E,1443223689.377605,1.015625,22,0.7452919904960366,0,0.586440756101302,0,10.48914,LWBAND-408D,1443223689.450009,0.984375,23,0.7400434553516982,-0.015625,0.5684007627399292,1443223690227,,,,,,,77,25,1443223689.403543,798,
1443223690229,fcd757d5886ee3fd,item,IP6_BEACON_20,1443223689465,0.577420742216338,0.7428603689936024,0.577420742216338,1443223689.465315,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.3587,LWBAND-42E2,1443223689.456218,1,23,0.7428603689936024,0,0.577420742216338,,,,,,,,,,,,,,,,,,,1443223690229,,,,,,,,,,,
1443223690231,f5d3372eb080b445,item,IP6_BEACON_20,1443223689564,0.5905155616620155,0.7412612594749626,0.5932226426426286,1443223689.564092,0.015625,12.58407,LWBAND-39EC,1443223689.503489,1,22,0.7448856153649045,0,0.577420742216338,-0.0003509521484375,-1.003936767578125,-0.014923095703125,1443223689.550524,0.579687237739563,100,IP6_BEACON_20,118.2129058837891,0.4970855712890625,109.9052276611328,1443223689.555454,-0.015625,13.3587,LWBAND-42E2,1443223689.546298,1.046875,23,0.7428603689936024,0,0.6044808809355898,-0.015625,12.73904,LWBAND-3D1E,1443223689.472203,1.046875,22,0.7408461055201925,-0.015625,0.6045481913172844,0.015625,11.03274,LWBAND-408D,1443223689.539851,1.015625,23,0.7364529480211509,0,0.586440756101302,1443223690231,,,,,,,,,,,
1443223690233,ac44611374cac3d9,item,IP6_BEACON_20,1443223689565,0.5953924651018015,0.7400434553516982,0.5953924651018015,1443223689.565014,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223689.558008,1.03125,22,0.7400434553516982,0,0.5953924651018015,,,,,,,,,,1443223690233,,,,,,,,,,,
1443223690235,d13d8696cd837017,item,IP6_BEACON_20,1443223689664,0.5815374336673291,0.7398769708290995,0.5818955126454639,1443223689.664448,0.015625,12.50656,LWBAND-39EC,1443223689.593564,1.015625,22,0.7448856153649045,0,0.586440756101302,-0.002288818359375,-1.005889892578125,-0.0155029296875,1443223689.668064,0.5808212757110596,100,IP6_BEACON_20,124.5831680297852,6.837074279785156,114.9913482666016,1443223689.655038,,,,,,,,,,,,,,,,,,,0,11.11037,LWBAND-408D,1443223689.629995,1,23,0.7348683262932947,0,0.5773502691896257,1443223690235,,,,,,,,,,,
1443223690237,9a27a72782e74d24,item,IP6_BEACON_20,1443223689764,0.5831778605337599,0.7460190978295077,0.5842196444118593,1443223689.764175,0.015625,12.42905,LWBAND-39EC,1443223689.713471,1.015625,22,0.7485590238790328,-0.015625,0.5865101368476081,-0.0015716552734375,-1.002777099609375,-0.0139923095703125,1443223689.785624,0.5790107250213623,100,IP6_BEACON_20,124.5831680297852,6.420707702636719,112.9132080078125,1443223689.755799,-0.015625,12.894,LWBAND-42E2,1443223689.67136,1.03125,23,0.7485590238790328,-0.015625,0.5955291327186829,-0.015625,11.73117,LWBAND-3D1E,1443223689.677601,1.015625,22,0.7465137806443907,-0.015625,0.5865101368476081,0,10.48914,LWBAND-408D,1443223689.749819,0.984375,23,0.7404445629155745,0,0.5683291712335379,1443223690237,,,,,,,,,,,
1443223690239,9cea5b5cd64410e3,item,IP6_BEACON_20,1443223689766,0.586440756101302,0.7436691445722564,0.586440756101302,1443223689.765865,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.3587,LWBAND-42E2,1443223689.758556,1.015625,23,0.7436691445722564,0,0.586440756101302,,,,,,,,,,,,,,,,,,,1443223690239,,,,,,,,,,,
1443223690240,6b92fc8a8611833c,item,IP6_BEACON_20,1443223689864,0.579528965919241,0.7405623032226273,0.5796930968376803,1443223689.864447,0.015625,12.58407,LWBAND-39EC,1443223689.804533,1,22,0.7444796831494468,-0.015625,0.5774912066430102,0.0001068115234375,-1.002532958984375,-0.014404296875,1443223689.903168,0.5788724422454834,100,IP6_BEACON_20,124.5831680297852,6.029701232910156,110.7525634765625,1443223689.856019,-0.015625,13.3587,LWBAND-42E2,1443223689.846298,1,23,0.7424566405321928,-0.015625,0.5774912066430102,0,12.58407,LWBAND-3D1E,1443223689.770324,1.03125,22,0.7404445629155745,-0.015625,0.5954608028311631,0,11.03274,LWBAND-408D,1443223689.839826,0.984375,23,0.7348683262932947,0,0.5683291712335379,1443223690240,,,,,,,,,,,
1443223690242,1c8ad6f1eb8798db,item,IP6_BEACON_20,1443223689866,0.5955291327186829,0.7396427821219463,0.5955291327186829,1443223689.865571,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0.015625,12.66156,LWBAND-3D1E,1443223689.858668,1.03125,22,0.7396427821219463,-0.015625,0.5955291327186829,,,,,,,,,,1443223690242,,,,,,,,,,,
1443223690244,6ee8400557c66085,item,IP6_BEACON_20,1443223689964,0.5820716522277783,0.7396740047213708,0.5820716522277783,1443223689.964213,0.015625,12.58407,LWBAND-39EC,1443223689.893826,1,22,0.7444796831494468,-0.03125,0.5777025483542547,,,,,,100,IP6_BEACON_20,134.3146209716797,15.39395904541016,118.7569580078125,1443223689.955799,,,,,,,,,,,,,,,,,,,0.015625,11.26561,LWBAND-408D,1443223689.930161,1.015625,23,0.7348683262932947,0,0.586440756101302,1443223690244,,,,,,,,,,,
1443223691166,1ec3dc2e3a292f2d,item,IP6_BEACON_20,1443223690161,0.5730445714600698,0.7482890161452379,0.571431283395531,1443223690.160996,0,12.35154,LWBAND-39EC,1443223690.013665,0.984375,22,0.7489694180807209,-0.015625,0.5684007627399292,-0.0005340576171875,-1.000839233398438,-0.0131072998046875,1443223690.020707,0.5778844356536865,100,IP6_BEACON_20,154.1665191650391,34.30838012695312,116.1752166748047,1443223690.089642,-0.015625,12.894,LWBAND-42E2,1443223689.969344,0.984375,23,0.7497915579468908,-0.015625,0.5684723452303257,0,11.73117,LWBAND-3D1E,1443223689.977377,1,22,0.7461060724081021,-0.015625,0.577420742216338,,,,,,,,,,1443223691166,,,,,,,,,,,
1443223691169,75ad9683fa1816d6,item,IP6_BEACON_20,1443223690264,0.5814465982824943,0.7422587192309007,0.5820881852396307,1443223690.264177,0.03125,12.58407,LWBAND-39EC,1443223690.168859,1,22,0.7440741931259449,-0.015625,0.5777025483542547,-0.0025177001953125,-1.00250244140625,-0.0170135498046875,1443223690.138261,0.578880250453949,100,IP6_BEACON_20,154.1665191650391,32.21903991699219,115.0871887207031,1443223690.170003,-0.015625,13.59096,LWBAND-42E2,1443223690.168268,1.015625,23,0.7436691445722564,0,0.586440756101302,0.03125,12.58407,LWBAND-3D1E,1443223690.168654,1.015625,22,0.7412480838737032,-0.015625,0.5867182298599558,-0.015625,10.48914,LWBAND-408D,1443223690.167895,1,23,0.7400434553516982,-0.015625,0.5774912066430102,1443223691169,0,0,-71.07504489838246,1443223690.076649,30,42.36778824128431,,,,,
1443223691172,c4f67cc0ffb06444,item,IP6_BEACON_20,1443223690265,0.5868059030891223,0.7410641765597357,0.5887814451904052,1443223690.265423,0.015625,12.58407,LWBAND-39EC,1443223690.193514,1.015625,22,0.7452919904960366,-0.015625,0.5865101368476081,-0.0009002685546875,-1.002578735351562,-0.01495361328125,1443223690.255845,0.5789037346839905,100,IP6_BEACON_20,154.1665191650391,30.25694274902344,112.1187133789062,1443223690.255271,-0.03125,13.3587,LWBAND-42E2,1443223690.169235,1.03125,23,0.7428603689936024,0,0.5956657689789915,0.015625,12.66156,LWBAND-3D1E,1443223690.169494,1.03125,22,0.7404445629155745,-0.015625,0.5955291327186829,-0.015625,11.11037,LWBAND-408D,1443223690.169047,1,23,0.7356597838337291,0,0.577420742216338,1443223691172,,,,,,,,,,,
1443223691176,2fa1090d6b586e6b,item,IP6_BEACON_20,1443223690269,0.5773502691896257,0.7348683262932947,0.5773502691896257,1443223690.269095,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,,,,,,,,,,0,11.26561,LWBAND-408D,1443223690.229942,1,23,0.7348683262932947,0,0.5773502691896257,1443223691176,,,,,,,,,,,
1443223691179,f18c43896605cce5,item,IP6_BEACON_20,1443223690364,0.5849249908923235,0.7462334490548965,0.5864927855132926,1443223690.364074,0,12.35154,LWBAND-39EC,1443223690.313761,1,22,0.7493802625228936,-0.015625,0.577420742216338,-0.0023040771484375,-1.00213623046875,-0.01544189453125,1443223690.381188,0.5786538124084473,100,IP6_BEACON_20,154.1665191650391,28.41433715820312,109.5149841308594,1443223690.356413,-0.03125,12.81653,LWBAND-42E2,1443223690.276581,1.015625,23,0.7493802625228936,-0.015625,0.5867182298599558,-0.015625,11.6536,LWBAND-3D1E,1443223690.277848,1.03125,22,0.7473305353278091,0,0.5954608028311631,0,10.64448,LWBAND-408D,1443223690.351883,1.015625,23,0.7388427358459897,0,0.5863713671457137,1443223691179,,,,,,,,,,,
1443223691181,fdd10c442c03a29f,item,IP6_BEACON_20,1443223690367,0.5863713671457137,0.7420533506676996,0.5863713671457137,1443223690.366879,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.66837,LWBAND-42E2,1443223690.357054,1.015625,23,0.7420533506676996,0,0.5863713671457137,,,,,,,,,,,,,,,,,,,1443223691181,,,,,,,,,,,
1443223691182,6c3fa336f6ef87fd,item,IP6_BEACON_20,1443223690468,0.5852776750975951,0.7405611297608413,0.5864754300631713,1443223690.468391,0.015625,12.58407,LWBAND-39EC,1443223690.404072,1.015625,22,0.7448856153649045,-0.03125,0.5867182298599558,0,-1.005294799804688,-0.016632080078125,1443223690.479156,0.5804866552352905,100,IP6_BEACON_20,154.1665191650391,26.68394470214844,108.3863067626953,1443223690.457379,0,13.66837,LWBAND-42E2,1443223690.446308,1.015625,23,0.7416504986857954,-0.015625,0.586440756101302,0,12.66156,LWBAND-3D1E,1443223690.372747,1.03125,22,0.7404445629155745,0,0.5953924651018015,0,11.188,LWBAND-408D,1443223690.440131,1,23,0.735263842077091,0,0.5773502691896257,1443223691182,,,,,,,77,25,1443223690.394141,798,798
1443223691188,32b110c434764537,item,IP6_BEACON_20,1443223690470,0.6045481913172844,0.7400434553516982,0.6045481913172844,1443223690.469889,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,-0.015625,12.58407,LWBAND-3D1E,1443223690.458014,1.046875,22,0.7400434553516982,-0.015625,0.6045481913172844,,,,,,,,,,1443223691188,,,,,,,,,,,
1443223691190,51dc8e1e4d210c80,item,IP6_BEACON_20,1443223690568,0.5807396490943981,0.7400860225317145,0.5818960546810259,1443223690.567661,0,12.58407,LWBAND-39EC,1443223690.493976,1,22,0.7456988092681414,-0.015625,0.577420742216338,-0.0005340576171875,-1.001754760742188,-0.01483154296875,1443223690.577117,0.5784268379211426,100,IP6_BEACON_20,154.1665191650391,25.05892944335938,107.9016571044922,1443223690.555905,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223690.53064,1.015625,23,0.7344732357952876,0,0.5863713671457137,1443223691190,,,,,,,,,,,
1443223691194,84f9522b2410a990,item,IP6_BEACON_20,1443223690664,0.5831226603477879,0.7454159095972077,0.5842548479996229,1443223690.664208,0.015625,12.42905,LWBAND-39EC,1443223690.613865,1.015625,22,0.7473305353278091,-0.03125,0.5867182298599558,0.001556396484375,-1.002044677734375,-0.0147247314453125,1443223690.675072,0.578593909740448,100,IP6_BEACON_20,154.1665191650391,23.53288269042969,109.8976211547852,1443223690.655924,-0.015625,12.73904,LWBAND-42E2,1443223690.57436,1.015625,23,0.7497915579468908,-0.015625,0.5865101368476081,0,11.6536,LWBAND-3D1E,1443223690.586607,1.015625,22,0.7456988092681414,-0.015625,0.586440756101302,0,10.56681,LWBAND-408D,1443223690.650429,1,23,0.7388427358459897,0,0.5773502691896257,1443223691194,,,,,,,,,,,
1443223691196,d99d3e05f9622975,item,IP6_BEACON_20,1443223690666,0.5683291712335379,0.7424566405321928,0.5683291712335379,1443223690.665885,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.66837,LWBAND-42E2,1443223690.656628,0.984375,23,0.7424566405321928,0,0.5683291712335379,,,,,,,,,,,,,,,,,,,1443223691196,,,,,,,,,,,
1443223691198,c78f360d9e47efab,item,IP6_BEACON_20,1443223690765,0.5793569198007354,0.7406593451416126,0.5797459322654914,1443223690.764649,0.03125,12.58407,LWBAND-39EC,1443223690.703975,1,22,0.7444796831494468,-0.015625,0.5777025483542547,-0.002899169921875,-1.000640869140625,-0.0164642333984375,1443223690.773041,0.5778008699417114,100,IP6_BEACON_20,154.1665191650391,22.09976196289062,110.3763580322266,1443223690.755807,0,13.74577,LWBAND-42E2,1443223690.749594,0.984375,23,0.7420533506676996,0,0.5683291712335379,-0.015625,12.58407,LWBAND-3D1E,1443223690.674263,1.03125,22,0.7404445629155745,0,0.5954608028311631,-0.015625,11.11037,LWBAND-408D,1443223690.749071,1,23,0.7356597838337291,-0.015625,0.5774912066430102,1443223691198,,,,,,,,,,,
1443223691204,d131de40b5bf1d53,item,IP6_BEACON_20,1443223690766,0.5953924651018015,0.7404445629155745,0.5953924651018015,1443223690.765557,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223690.75871,1.03125,22,0.7404445629155745,0,0.5953924651018015,,,,,,,,,,1443223691204,,,,,,,,,,,
1443223691208,d9cd077b24675874,item,IP6_BEACON_20,1443223690863,0.5753826697483934,0.7394764594723672,0.5730522274695748,1443223690.863458,0.03125,12.58407,LWBAND-39EC,1443223690.793761,1,22,0.7444796831494468,0,0.5776321097088238,0.0200653076171875,-1.00433349609375,-0.0162200927734375,1443223690.871002,0.5800435543060303,100,IP6_BEACON_20,154.1665191650391,20.75392150878906,113.4323196411133,1443223690.855845,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223690.832459,0.984375,23,0.7344732357952876,-0.015625,0.5684723452303257,1443223691208,,,,,,,,,,,
1443223691213,ba3f76ddd77aedba,item,IP6_BEACON_20,1443223690965,0.5829540052769699,0.7457196041100804,0.5842210102525998,1443223690.964574,0,12.42905,LWBAND-39EC,1443223690.913747,1.015625,22,0.7473305353278091,-0.015625,0.586440756101302,-0.0015869140625,-1.000839233398438,-0.0132293701171875,1443223690.968976,0.5778859853744507,100,IP6_BEACON_20,153.6092376708984,18.93275451660156,110.2443618774414,1443223690.954909,-0.015625,12.81653,LWBAND-42E2,1443223690.86866,0.984375,23,0.7497915579468908,-0.015625,0.5684723452303257,0,11.73117,LWBAND-3D1E,1443223690.877552,1.03125,22,0.7465137806443907,-0.015625,0.5954608028311631,-0.015625,10.64448,LWBAND-408D,1443223690.950456,1.015625,23,0.7392425425212311,0.015625,0.5865101368476081,1443223691213,,,,,,,,,,,
1443223691216,443ffa328e7a897e,item,IP6_BEACON_20,1443223690966,0.5867182298599558,0.7420533506676996,0.5867182298599558,1443223690.966217,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.03125,13.74577,LWBAND-42E2,1443223690.957696,1.015625,23,0.7420533506676996,-0.015625,0.5867182298599558,,,,,,,,,,,,,,,,,,,1443223691216,,,,,,,,,,,
1443223692148,846647611d067eb7,item,IP6_BEACON_20,1443223691084,0.577689207940318,0.7408595929556588,0.5774216221633277,1443223691.084497,0.015625,12.58407,LWBAND-39EC,1443223691.004013,0.96875,22,0.7448856153649045,-0.015625,0.5594535559365049,-0.0014190673828125,-1.0023193359375,-0.0155487060546875,1443223691.066941,0.5787595510482788,100,IP6_BEACON_20,151.380126953125,15.5506591796875,109.6181793212891,1443223691.055802,-0.015625,13.66837,LWBAND-42E2,1443223691.048387,1.03125,23,0.7416504986857954,0,0.5954608028311631,0,12.66156,LWBAND-3D1E,1443223690.970703,1.015625,22,0.7408461055201925,0,0.5863713671457137,0,11.188,LWBAND-408D,1443223691.040833,0.984375,23,0.7360561522517429,-0.015625,0.5684007627399292,1443223692148,0,0,-71.07504489838246,1443223691.041706,30,42.36778824128431,,,,,
1443223692151,3511714e8b30cd33,item,IP6_BEACON_20,1443223691085,0.5954608028311631,0.7396427821219463,0.5954608028311631,1443223691.085327,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223691.076777,1.03125,22,0.7396427821219463,-0.015625,0.5954608028311631,,,,,,,,,,1443223692151,,,,,,,,,,,
1443223692154,5422a68bbf3950bb,item,IP6_BEACON_20,1443223691163,0.5748920806447578,0.7396740047213708,0.5729465437233319,1443223691.163024,0.015625,12.58407,LWBAND-39EC,1443223691.09359,0.984375,22,0.7444796831494468,-0.015625,0.5684723452303257,-0.000579833984375,-1.002365112304688,-0.015289306640625,1443223691.164899,0.5787831544876099,100,IP6_BEACON_20,149.1510162353516,12.37454223632812,110.9798812866211,1443223691.155847,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223691.130116,1,23,0.7348683262932947,0,0.577420742216338,1443223692154,,,,,,,,,,,
1443223692156,769d4a43f2fdf7fc,item,IP6_BEACON_20,1443223691265,0.5885376816396298,0.7460220942957114,0.5909852392231899,1443223691.264788,0.015625,12.50656,LWBAND-39EC,1443223691.213708,1,22,0.7477395832398659,-0.015625,0.5774912066430102,-0.0005950927734375,-1.002288818359375,-0.016204833984375,1443223691.262839,0.5787474513053894,100,IP6_BEACON_20,146.3646240234375,8.834548950195312,107.6399917602539,1443223691.255152,-0.015625,12.81653,LWBAND-42E2,1443223691.170143,1.046875,23,0.7497915579468908,-0.015625,0.6045481913172844,0,11.73117,LWBAND-3D1E,1443223691.177385,1.03125,22,0.7465137806443907,-0.015625,0.5954608028311631,-0.015625,10.64448,LWBAND-408D,1443223691.250094,1.015625,23,0.7400434553516982,0,0.586440756101302,1443223692156,,,,,,,,,,,
1443223692158,f2df0385ea835810,item,IP6_BEACON_20,1443223691267,0.586440756101302,0.7424566405321928,0.586440756101302,1443223691.266532,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.59096,LWBAND-42E2,1443223691.256207,1.015625,23,0.7424566405321928,0,0.586440756101302,,,,,,,,,,,,,,,,,,,1443223692158,,,,,,,,,,,
1443223692161,e6adee2f02ee838f,item,IP6_BEACON_20,1443223691419,0.5812370789320422,0.740560359702453,0.582018347118193,1443223691.418524,0.015625,12.58407,LWBAND-39EC,1443223691.30398,0.984375,22,0.7444796831494468,-0.015625,0.5684723452303257,-0.00189208984375,-1.001205444335938,-0.014984130859375,1443223691.360979,0.578112006187439,100,IP6_BEACON_20,142.4636688232422,4.395584106445312,106.7805633544922,1443223691.417837,-0.015625,13.66837,LWBAND-42E2,1443223691.413444,1,23,0.7420533506676996,0,0.577420742216338,-0.015625,12.66156,LWBAND-3D1E,1443223691.272106,1.046875,22,0.7404445629155745,-0.015625,0.6045481913172844,-0.03125,11.188,LWBAND-408D,1443223691.412983,1,23,0.735263842077091,0,0.5776321097088238,1443223692161,,,,,,,77,25,1443223691.417052,798,
1443223692164,8ccae71c5acd4dc9,item,IP6_BEACON_20,1443223691420,0.5864407725237506,0.7424645353583014,0.5864407725237506,1443223691.419532,0.015625,12.66156,LWBAND-39EC,1443223691.417276,1,22,0.7448856153649045,0,0.577420742216338,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0.015625,12.58407,LWBAND-3D1E,1443223691.413743,1.03125,22,0.7400434553516982,0,0.5954608028311631,,,,,,,,,,1443223692164,,,,,,,,,,,
1443223692166,67e567cb0927b4cb,item,IP6_BEACON_20,1443223691464,0.577420742216338,0.7344732357952876,0.577420742216338,1443223691.463825,,,,,,,,,,,,,,,100,IP6_BEACON_20,141.9063873291016,3.57061767578125,109.3985900878906,1443223691.454017,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223691.443187,1,23,0.7344732357952876,0,0.577420742216338,1443223692166,,,,,,,,,,,
