path/reftime,path/ref,path/kind,path/collection,path/key,value/stats/rmsAll,value/stats/eda,value/stats/rmsLimb,value/timestamp,value/RR_LA/y,value/RR_LA/tempSkin,value/RR_LA/id,value/RR_LA/timestamp,value/RR_LA/z,value/RR_LA/tempAmb,value/RR_LA/eda,value/RR_LA/x,value/RR_LA/rms,value/accel/x,value/accel/z,value/accel/y,value/accel/timestamp,value/accel/rms,value/battery,value/device_id,value/audio/peak,value/audio/filtered,value/audio/average,value/audio/timestamp,value/RR_RL/y,value/RR_RL/tempSkin,value/RR_RL/id,value/RR_RL/timestamp,value/RR_RL/z,value/RR_RL/tempAmb,value/RR_RL/eda,value/RR_RL/x,value/RR_RL/rms,value/RR_LL/y,value/RR_LL/tempSkin,value/RR_LL/id,value/RR_LL/timestamp,value/RR_LL/z,value/RR_LL/tempAmb,value/RR_LL/eda,value/RR_LL/x,value/RR_LL/rms,value/RR_RA/y,value/RR_RA/tempSkin,value/RR_RA/id,value/RR_RA/timestamp,value/RR_RA/z,value/RR_RA/tempAmb,value/RR_RA/eda,value/RR_RA/x,value/RR_RA/rms,reftime,value/location/velocity,value/location/distance,value/location/lon,value/location/timestamp,value/location/accuracy,value/location/lat,value/heartrate/hr,value/heartrate/id,value/heartrate/timestamp,value/heartrate/hrv1,value/heartrate/hrv2
1443223692171,5ab3f95e1d0af5e6,item,IP6_BEACON_20,1443223691564,0.585000822633869,0.7456206621693955,0.5864407540489814,1443223691.563547,0.015625,12.42905,LWBAND-39EC,1443223691.513626,1.015625,22,0.7473305353278091,-0.015625,0.5865101368476081,-0.00213623046875,-1.003173828125,-0.0140838623046875,1443223691.564685,0.5792410969734192,100,IP6_BEACON_20,139.1199951171875,0.5667724609375,109.7030181884766,1443223691.554014,0,12.81653,LWBAND-42E2,1443223691.46869,1.015625,23,0.7502033050956809,0,0.5863713671457137,-0.015625,11.6536,LWBAND-3D1E,1443223691.477309,1.015625,22,0.7461060724081021,0,0.586440756101302,-0.015625,10.64448,LWBAND-408D,1443223691.550199,1.015625,23,0.7388427358459897,0,0.586440756101302,1443223692171,,,,,,,,,,,
1443223692173,30bb0f79dd9b467a,item,IP6_BEACON_20,1443223691565,0.586440756101302,0.7432645367678101,0.586440756101302,1443223691.564857,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.59096,LWBAND-42E2,1443223691.556247,1.015625,23,0.7432645367678101,-0.015625,0.586440756101302,,,,,,,,,,,,,,,,,,,1443223692173,,,,,,,,,,,
1443223692175,1511681067ba9868,item,IP6_BEACON_20,1443223691664,0.5866882333889688,0.7404604939017829,0.5886776459384815,1443223691.663518,0,12.58407,LWBAND-39EC,1443223691.604744,1.015625,22,0.7440741931259449,0,0.5863713671457137,-0.0006256103515625,-1.002243041992188,-0.0171966552734375,1443223691.682207,0.578730583190918,100,IP6_BEACON_20,136.890869140625,-1.696868896484375,107.9754638671875,1443223691.654033,-0.015625,13.66837,LWBAND-42E2,1443223691.646304,1.046875,23,0.7420533506676996,-0.015625,0.6045481913172844,0,12.58407,LWBAND-3D1E,1443223691.569432,1.015625,22,0.7408461055201925,-0.015625,0.586440756101302,0,11.188,LWBAND-408D,1443223691.639995,1,23,0.7348683262932947,0,0.5773502691896257,1443223692175,,,,,,,,,,,
1443223692178,2d7057647dd1f1e5,item,IP6_BEACON_20,1443223691665,0.586440756101302,0.7400434553516982,0.586440756101302,1443223691.664887,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223691.657379,1.015625,22,0.7400434553516982,-0.015625,0.586440756101302,,,,,,,,,,1443223692178,,,,,,,,,,,
1443223692195,5787b05806c7b337,item,IP6_BEACON_20,1443223691763,0.5778293495158521,0.7402779162865638,0.5774912066430102,1443223691.763182,0.015625,12.58407,LWBAND-39EC,1443223691.694088,1,22,0.7452919904960366,-0.015625,0.5774912066430102,0.0004119873046875,-1.001876831054688,-0.015777587890625,1443223691.799768,0.5785056352615356,100,IP6_BEACON_20,134.6617584228516,-3.822647094726562,109.8339080810547,1443223691.754059,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223691.730956,1,23,0.735263842077091,-0.015625,0.5774912066430102,1443223692195,,,,,,,,,,,
1443223692197,42021e283c3c671e,item,IP6_BEACON_20,1443223691864,0.5910889533104534,0.7461298912955086,0.5910889533104534,1443223691.863634,0.046875,12.42905,LWBAND-39EC,1443223691.814987,1.015625,22,0.7477395832398659,-0.015625,0.587064887633102,,,,,,100,IP6_BEACON_20,132.4326477050781,-5.8189697265625,112.0831756591797,1443223691.854036,-0.015625,12.81653,LWBAND-42E2,1443223691.767555,1.046875,23,0.7506155047138653,-0.015625,0.6045481913172844,0,11.6536,LWBAND-3D1E,1443223691.777475,1.03125,22,0.7469219347070721,0,0.5953924651018015,0,10.64448,LWBAND-408D,1443223691.850356,1,23,0.7392425425212311,0,0.5773502691896257,1443223692197,,,,,,,,,,,
1443223692199,5d0bc4db5d8cb611,item,IP6_BEACON_20,1443223691865,0.5957340753571737,0.7424566405321928,0.5957340753571737,1443223691.864673,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.66837,LWBAND-42E2,1443223691.856367,1.03125,23,0.7424566405321928,-0.03125,0.5957340753571737,,,,,,,,,,,,,,,,,,,1443223692199,,,,,,,,,,,
1443223692204,ec0f85ab60ee4042,item,IP6_BEACON_20,1443223691964,0.579806319929039,0.7408612138466314,0.5798656394790553,1443223691.96363,0.046875,12.58407,LWBAND-39EC,1443223691.903873,1.015625,22,0.7448856153649045,-0.015625,0.587064887633102,-0.0015716552734375,-1.003753662109375,-0.0133056640625,1443223691.917314,0.5795690417289734,100,IP6_BEACON_20,129.6462554931641,-8.250991821289062,109.6833038330078,1443223691.954019,-0.03125,13.66837,LWBAND-42E2,1443223691.946336,1.015625,23,0.7420533506676996,-0.015625,0.5867182298599558,0,12.58407,LWBAND-3D1E,1443223691.86949,1,22,0.7408461055201925,0,0.5773502691896257,0,11.188,LWBAND-408D,1443223691.939904,0.984375,23,0.7356597838337291,0,0.5683291712335379,1443223692204,,,,,,,,,,,
1443223692207,ffb4f049447c4220,item,IP6_BEACON_20,1443223691965,0.5863713671457137,0.7404445629155745,0.5863713671457137,1443223691.964725,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223691.957343,1.015625,22,0.7404445629155745,0,0.5863713671457137,,,,,,,,,,1443223692207,,,,,,,,,,,
1443223693143,9a63093915fc5d48,item,IP6_BEACON_20,1443223692073,0.5848251315687882,0.7433157993614432,0.5865325772411012,1443223692.073227,-0.015625,12.58407,LWBAND-39EC,1443223691.994223,1,22,0.7456988092681414,-0.015625,0.5774912066430102,-0.00067138671875,-1.003997802734375,-0.0124053955078125,1443223692.034861,0.5797027945518494,100,IP6_BEACON_20,127.4171295166016,-9.977645874023438,108.933837890625,1443223692.054084,0,12.73904,LWBAND-42E2,1443223692.071395,1.03125,23,0.7493802625228936,-0.03125,0.5956657689789915,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223692.031138,1.015625,23,0.7348683262932947,0,0.586440756101302,1443223693143,0,0,-71.07504489838246,1443223692.043632,30,42.36778824128431,,,,,
1443223693147,be0a532ac9078d85,item,IP6_BEACON_20,1443223692164,0.5797094863394353,0.7436835714242345,0.5796765736912008,1443223692.163921,0.015625,12.42905,LWBAND-39EC,1443223692.113587,0.984375,22,0.7477395832398659,-0.015625,0.5684723452303257,-0.0027923583984375,-1.00421142578125,-0.01409912109375,1443223692.152399,0.579841136932373,100,IP6_BEACON_20,125.1880187988281,-11.59912872314453,112.5865707397461,1443223692.154013,0,13.66837,LWBAND-42E2,1443223692.15642,1.03125,23,0.7420533506676996,0,0.5953924651018015,0,11.6536,LWBAND-3D1E,1443223692.079431,1,22,0.7456988092681414,-0.015625,0.577420742216338,0,10.64448,LWBAND-408D,1443223692.150017,1,23,0.7392425425212311,0.015625,0.577420742216338,1443223693147,,,,,,,,,,,
1443223693149,d1a20e51f9a31270,item,IP6_BEACON_20,1443223692264,0.5815474067623109,0.7407639821142546,0.5822086973109208,1443223692.264133,0,12.50656,LWBAND-39EC,1443223692.208509,1,22,0.7452919904960366,-0.03125,0.5776321097088238,-0.0004425048828125,-1.002578735351562,-0.014801025390625,1443223692.269952,0.5789022445678711,100,IP6_BEACON_20,122.4016265869141,-13.67915344238281,110.647575378418,1443223692.254277,-0.046875,13.66837,LWBAND-42E2,1443223692.253727,1.015625,23,0.7424566405321928,-0.03125,0.5872727840762474,-0.015625,12.66156,LWBAND-3D1E,1443223692.170289,1.03125,22,0.7400434553516982,-0.015625,0.5955291327186829,0,11.188,LWBAND-408D,1443223692.240286,0.984375,23,0.735263842077091,-0.015625,0.5684007627399292,1443223693149,,,,,,,,,,,
1443223693151,a3d69dab6b3e1d1e,item,IP6_BEACON_20,1443223692265,0.5955291327186829,0.7400434553516982,0.5955291327186829,1443223692.265029,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,-0.015625,12.66156,LWBAND-3D1E,1443223692.258729,1.03125,22,0.7400434553516982,-0.015625,0.5955291327186829,,,,,,,,,,1443223693151,,,,,,,,,,,
1443223693154,5ccecb1907081006,item,IP6_BEACON_20,1443223692364,0.5812297093428512,0.7394764594723672,0.5822780471380562,1443223692.364233,0.046875,12.58407,LWBAND-39EC,1443223692.293748,1.015625,22,0.7444796831494468,-0.015625,0.587064887633102,-0.001922607421875,-1.002960205078125,-0.0158843994140625,1443223692.385524,0.5791330337524414,100,IP6_BEACON_20,120.1725082397461,-15.07522583007812,108.4202575683594,1443223692.354085,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223692.330218,1,23,0.7344732357952876,0.015625,0.5774912066430102,1443223693154,,,,,,,,,,,
1443223693157,122d26cf7b6f5a4a,item,IP6_BEACON_20,1443223692464,0.5830908040391469,0.7456176770510083,0.5842025702430637,1443223692.46408,0.015625,12.42905,LWBAND-39EC,1443223692.414447,1.015625,22,0.7473305353278091,-0.015625,0.5865101368476081,-0.00213623046875,-1.002120971679688,-0.01531982421875,1443223692.503083,0.5786437392234802,100,IP6_BEACON_20,117.9433898925781,-16.38628387451172,107.1987686157227,1443223692.45405,0,12.73904,LWBAND-42E2,1443223692.369665,1,23,0.7497915579468908,-0.015625,0.577420742216338,0.015625,11.73117,LWBAND-3D1E,1443223692.37759,1.03125,22,0.7461060724081021,-0.015625,0.5955291327186829,0,10.64448,LWBAND-408D,1443223692.450162,1,23,0.7392425425212311,0,0.5773502691896257,1443223693157,,,,,,,77,25,1443223692.373653,798,
1443223693160,4923fdd8e89cf52a,item,IP6_BEACON_20,1443223692466,0.5773502691896257,0.7428603689936024,0.5773502691896257,1443223692.46558,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.74577,LWBAND-42E2,1443223692.456337,1,23,0.7428603689936024,0,0.5773502691896257,,,,,,,,,,,,,,,,,,,1443223693160,,,,,,,,,,,
1443223693162,e0aeeab7e4cf0c02,item,IP6_BEACON_20,1443223692564,0.5843092629996933,0.7407605008511553,0.5843092629996933,1443223692.5638,0.046875,12.58407,LWBAND-39EC,1443223692.503885,1,22,0.7448856153649045,-0.015625,0.578054612832271,,,,,,100,IP6_BEACON_20,115.1569976806641,-18.17477416992188,106.5536499023438,1443223692.553668,-0.015625,13.74577,LWBAND-42E2,1443223692.546544,1.03125,23,0.7416504986857954,0,0.5954608028311631,0,12.66156,LWBAND-3D1E,1443223692.469392,1,22,0.7408461055201925,0,0.5773502691896257,0,11.188,LWBAND-408D,1443223692.539875,1.015625,23,0.7356597838337291,0,0.5863713671457137,1443223693162,,,,,,,,,,,
1443223693166,0b8e2a5a88196455,item,IP6_BEACON_20,1443223692565,0.5773502691896257,0.7400434553516982,0.5773502691896257,1443223692.564961,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223692.557854,1,22,0.7400434553516982,0,0.5773502691896257,,,,,,,,,,1443223693166,,,,,,,,,,,
1443223693168,4cbd1449d1f74731,item,IP6_BEACON_20,1443223692664,0.5811934555755928,0.7400747287209977,0.5819302030186169,1443223692.663987,0.015625,12.58407,LWBAND-39EC,1443223692.59357,1.015625,22,0.7448856153649045,-0.015625,0.5865101368476081,-0.00390625,-1.00396728515625,-0.0161285400390625,1443223692.62065,0.5797199606895447,100,IP6_BEACON_20,112.9496154785156,-19.27533721923828,106.6844177246094,1443223692.654043,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223692.629978,1,23,0.735263842077091,0,0.5773502691896257,1443223693168,,,,,,,,,,,
1443223693170,39a7f88ca62ce707,item,IP6_BEACON_20,1443223692764,0.5848839646262086,0.7457140997935926,0.5864407725237505,1443223692.763889,0,12.42905,LWBAND-39EC,1443223692.713739,1,22,0.7477395832398659,-0.015625,0.577420742216338,-0.000823974609375,-1.002166748046875,-0.01385498046875,1443223692.738216,0.5786567330360413,100,IP6_BEACON_20,138.6087188720703,7.557609558105469,109.0087432861328,1443223692.753097,0,12.894,LWBAND-42E2,1443223692.671296,1.03125,23,0.7493802625228936,-0.015625,0.5954608028311631,0,11.73117,LWBAND-3D1E,1443223692.677674,1.03125,22,0.7452919904960366,-0.015625,0.5954608028311631,-0.015625,10.64448,LWBAND-408D,1443223692.750252,1,23,0.7404445629155745,0,0.577420742216338,1443223693170,,,,,,,,,,,
1443223693173,d0ca430f0024355a,item,IP6_BEACON_20,1443223692765,0.5955291327186829,0.7420533506676996,0.5955291327186829,1443223692.765299,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.59096,LWBAND-42E2,1443223692.756134,1.03125,23,0.7420533506676996,-0.015625,0.5955291327186829,,,,,,,,,,,,,,,,,,,1443223693173,,,,,,,,,,,
1443223693177,22b56eb4067fc560,item,IP6_BEACON_20,1443223692864,0.5794268227929418,0.7404608528698722,0.5797283919297835,1443223692.863747,0.015625,12.58407,LWBAND-39EC,1443223692.80372,0.96875,22,0.7448856153649045,-0.015625,0.5594535559365049,-0.00067138671875,-1.001388549804688,-0.015411376953125,1443223692.855778,0.578220546245575,100,IP6_BEACON_20,154.8647155761719,23.35336303710938,130.8952941894531,1443223692.853751,-0.015625,13.66837,LWBAND-42E2,1443223692.846757,1.03125,23,0.7416504986857954,-0.015625,0.5955291327186829,0.015625,12.58407,LWBAND-3D1E,1443223692.772309,1.015625,22,0.7400434553516982,-0.015625,0.5865101368476081,0.015625,11.11037,LWBAND-408D,1443223692.840797,1,23,0.735263842077091,0,0.577420742216338,1443223693177,,,,,,,,,,,
1443223693181,a15f7a3b315744f2,item,IP6_BEACON_20,1443223692865,0.5865101368476081,0.7404445629155745,0.5865101368476081,1443223692.864646,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,-0.015625,12.66156,LWBAND-3D1E,1443223692.857456,1.015625,22,0.7404445629155745,-0.015625,0.5865101368476081,,,,,,,,,,1443223693181,,,,,,,,,,,
1443223693183,909a2b56cd8e5dc2,item,IP6_BEACON_20,1443223692964,0.5723649212142843,0.7398769708290995,0.5684007627399292,1443223692.963694,0.015625,12.66156,LWBAND-39EC,1443223692.893803,0.984375,22,0.7448856153649045,0,0.5684007627399292,-0.0018768310546875,-1.0050048828125,-0.0135040283203125,1443223692.973322,0.5802932381629944,100,IP6_BEACON_20,158.7877044677734,25.85415649414062,126.7959136962891,1443223692.954093,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223692.930038,0.984375,23,0.7348683262932947,-0.015625,0.5684007627399292,1443223693183,,,,,,,,,,,
1443223694152,ccf58620d9cd7c69,item,IP6_BEACON_20,1443223693074,0.5812023340600174,0.745416696229221,0.581984437870165,1443223693.074084,0.03125,12.42905,LWBAND-39EC,1443223693.013649,0.984375,22,0.7469219347070721,0,0.5686154831767539,-0.0021209716796875,-1.001144409179688,-0.014617919921875,1443223693.090895,0.5780739188194275,100,IP6_BEACON_20,158.7877044677734,24.27967834472656,152.8118743896484,1443223693.054107,-0.015625,12.81653,LWBAND-42E2,1443223692.970388,1.015625,23,0.7502033050956809,0,0.586440756101302,0,11.6536,LWBAND-3D1E,1443223692.977645,1.015625,22,0.7456988092681414,-0.015625,0.586440756101302,-0.015625,10.64448,LWBAND-408D,1443223693.050001,1.015625,23,0.7388427358459897,0,0.586440756101302,1443223694152,0,0,-71.07504489838246,1443223693.047124,30,42.36778824128431,,,,,
1443223694155,07a4511fcbd0c17e,item,IP6_BEACON_20,1443223693075,0.5818960546810259,0.7414519121726504,0.5818960546810259,1443223693.075085,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.66837,LWBAND-42E2,1443223693.056419,1,23,0.7428603689936024,0,0.577420742216338,0,12.58407,LWBAND-3D1E,1443223693.07189,1.015625,22,0.7400434553516982,0,0.5863713671457137,,,,,,,,,,1443223694155,,,,,,,,,,,
1443223694159,25496a0cd1202d94,item,IP6_BEACON_20,1443223693164,0.5776588121560537,0.7406637862764917,0.5774896342937306,1443223693.164039,0,12.58407,LWBAND-39EC,1443223693.103668,0.96875,22,0.7448856153649045,-0.015625,0.5593808193365828,-0.0010528564453125,-1.001602172851562,-0.0144195556640625,1443223693.208442,0.5783355236053467,100,IP6_BEACON_20,158.7877044677734,22.80107116699219,148.3337097167969,1443223693.153128,-0.03125,13.66837,LWBAND-42E2,1443223693.146178,1.03125,23,0.7424566405321928,0,0.5956657689789915,0,12.58407,LWBAND-3D1E,1443223693.158495,1,22,0.7404445629155745,-0.015625,0.577420742216338,0.015625,11.11037,LWBAND-408D,1443223693.140932,1,23,0.7348683262932947,0.015625,0.5774912066430102,1443223694159,,,,,,,,,,,
1443223694163,f091a9931242ff7b,item,IP6_BEACON_20,1443223693264,0.5729465437233319,0.7398769708290995,0.5729465437233319,1443223693.264266,0.015625,12.58407,LWBAND-39EC,1443223693.193725,1,22,0.7448856153649045,0,0.577420742216338,,,,,,100,IP6_BEACON_20,158.7877044677734,21.41252136230469,142.7732849121094,1443223693.254052,,,,,,,,,,,,,,,,,,,-0.015625,11.26561,LWBAND-408D,1443223693.230108,0.984375,23,0.7348683262932947,-0.015625,0.5684723452303257,1443223694163,,,,,,,,,,,
1443223694167,3a61004597bb5c87,item,IP6_BEACON_20,1443223693370,0.5829569437399529,0.7460287540102785,0.5841852250564872,1443223693.36982,0,12.42905,LWBAND-39EC,1443223693.313801,1,22,0.7473305353278091,-0.015625,0.577420742216338,-0.0015106201171875,-1.0010986328125,-0.014251708984375,1443223693.329977,0.5780438184738159,100,IP6_BEACON_20,158.7877044677734,20.10853576660156,138.3534393310547,1443223693.354837,-0.015625,12.73904,LWBAND-42E2,1443223693.269456,1.015625,23,0.7510281575476828,0,0.586440756101302,0.015625,11.6536,LWBAND-3D1E,1443223693.277669,1.03125,22,0.7465137806443907,-0.015625,0.5955291327186829,0,10.64448,LWBAND-408D,1443223693.350166,1,23,0.7392425425212311,0,0.5773502691896257,1443223694167,,,,,,,,,,,
1443223694169,9f844e60d53fc70e,item,IP6_BEACON_20,1443223693466,0.5815128743972464,0.7407622284074719,0.5819307491588199,1443223693.4656,0.015625,12.58407,LWBAND-39EC,1443223693.415771,1.015625,22,0.7448856153649045,0,0.586440756101302,-0.0007781982421875,-1.004180908203125,-0.0163726806640625,1443223693.431739,0.5798413753509521,100,IP6_BEACON_20,158.7877044677734,18.88395690917969,134.0108032226562,1443223693.454035,0,13.59096,LWBAND-42E2,1443223693.414657,1,23,0.7420533506676996,-0.015625,0.577420742216338,0,12.58407,LWBAND-3D1E,1443223693.415462,1.015625,22,0.7408461055201925,-0.015625,0.586440756101302,-0.015625,11.188,LWBAND-408D,1443223693.440084,1,23,0.735263842077091,0,0.577420742216338,1443223694169,,,,,,,77,25,1443223693.415105,798,798
1443223694172,df516f354f022dd0,item,IP6_BEACON_20,1443223693467,0.5910874157292378,0.741852362202948,0.5910874157292378,1443223693.467063,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.59096,LWBAND-42E2,1443223693.44625,1.03125,23,0.7424566405321928,-0.03125,0.5957340753571737,0,12.58407,LWBAND-3D1E,1443223693.4575,1.015625,22,0.7412480838737032,-0.015625,0.586440756101302,,,,,,,,,,1443223694172,,,,,,,,,,,
1443223694175,189becd10dbf4050,item,IP6_BEACON_20,1443223693566,0.5779851997521406,0.7398826131456621,0.5774554497937687,1443223693.566216,0.015625,12.58407,LWBAND-39EC,1443223693.493683,1.015625,22,0.7452919904960366,-0.015625,0.5865101368476081,0.0000457763671875,-1.002792358398438,-0.01690673828125,1443223693.549291,0.5790446996688843,100,IP6_BEACON_20,158.7877044677734,17.73394775390625,128.7149658203125,1443223693.554052,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223693.530071,0.984375,23,0.7344732357952876,-0.015625,0.5684007627399292,1443223694175,,,,,,,,,,,
1443223694179,1174a644198dc3fb,item,IP6_BEACON_20,1443223693665,0.5830229839554356,0.7455177217037845,0.5842199425984083,1443223693.665323,0,12.42905,LWBAND-39EC,1443223693.613678,1,22,0.7481490791781134,-0.015625,0.577420742216338,0.0003814697265625,-1.001419067382812,-0.01507568359375,1443223693.666843,0.5782351493835449,100,IP6_BEACON_20,158.7877044677734,16.65397644042969,124.7070465087891,1443223693.653965,-0.015625,12.81653,LWBAND-42E2,1443223693.572258,1.03125,23,0.7493802625228936,-0.015625,0.5955291327186829,0.015625,11.6536,LWBAND-3D1E,1443223693.57761,1.03125,22,0.7456988092681414,-0.015625,0.5955291327186829,0,10.64448,LWBAND-408D,1443223693.650321,0.984375,23,0.7388427358459897,-0.015625,0.5684007627399292,1443223694179,,,,,,,,,,,
1443223694182,dc99f3ce2b44e1ce,item,IP6_BEACON_20,1443223693667,0.5865101368476081,0.7420533506676996,0.5865101368476081,1443223693.666598,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.66837,LWBAND-42E2,1443223693.656333,1.015625,23,0.7420533506676996,-0.015625,0.5865101368476081,,,,,,,,,,,,,,,,,,,1443223694182,,,,,,,,,,,
1443223694184,f7c5519b849d57e2,item,IP6_BEACON_20,1443223693764,0.5814528204607742,0.7409659636982499,0.5820012511819324,1443223693.76363,0.03125,12.50656,LWBAND-39EC,1443223693.703823,1,22,0.7456988092681414,-0.015625,0.5777025483542547,-0.001434326171875,-1.003189086914062,-0.0152587890625,1443223693.784395,0.5792590975761414,100,IP6_BEACON_20,158.7877044677734,15.6397705078125,120.7378387451172,1443223693.754032,0,13.66837,LWBAND-42E2,1443223693.746207,1.015625,23,0.7424566405321928,-0.015625,0.586440756101302,-0.015625,12.66156,LWBAND-3D1E,1443223693.673343,1.046875,22,0.7404445629155745,0,0.6044808809355898,-0.015625,11.11037,LWBAND-408D,1443223693.739993,0.96875,23,0.735263842077091,0,0.5593808193365828,1443223694184,,,,,,,,,,,
1443223694188,34e9ec367a0828b9,item,IP6_BEACON_20,1443223693765,0.5863713671457137,0.7400434553516982,0.5863713671457137,1443223693.765434,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223693.757479,1.015625,22,0.7400434553516982,0,0.5863713671457137,,,,,,,,,,1443223694188,,,,,,,,,,,
1443223694190,0b677b5238b3140c,item,IP6_BEACON_20,1443223693864,0.5803121283355929,0.7394764594723672,0.5818949870323504,1443223693.86387,0,12.58407,LWBAND-39EC,1443223693.793799,0.984375,22,0.7444796831494468,0,0.5683291712335379,-0.0011749267578125,-0.999542236328125,-0.0144195556640625,1443223693.901942,0.5771464109420776,100,IP6_BEACON_20,158.7877044677734,14.68733215332031,116.2749557495117,1443223693.854141,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223693.830056,1.03125,23,0.7344732357952876,0,0.5954608028311631,1443223694190,,,,,,,,,,,
1443223694193,4bb30f2a7889a14e,item,IP6_BEACON_20,1443223693964,0.5830983602700268,0.7457199390290223,0.5842562123757644,1443223693.964096,0.03125,12.42905,LWBAND-39EC,1443223693.918475,1,22,0.7477395832398659,-0.015625,0.5777025483542547,0.0019683837890625,-1.001815795898438,-0.0152740478515625,1443223694.007898,0.5784669518470764,100,IP6_BEACON_20,156.5585784912109,11.56376647949219,112.9962158203125,1443223693.955001,0,12.81653,LWBAND-42E2,1443223693.871629,1,23,0.7497915579468908,-0.015625,0.577420742216338,0.015625,11.6536,LWBAND-3D1E,1443223693.877461,1.03125,22,0.7461060724081021,0,0.5954608028311631,0,10.64448,LWBAND-408D,1443223693.949943,1.015625,23,0.7392425425212311,-0.015625,0.586440756101302,1443223694193,,,,,,,,,,,
1443223694195,97bed64c812f887b,item,IP6_BEACON_20,1443223693965,0.5867182298599558,0.7424566405321928,0.5867182298599558,1443223693.965193,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.03125,13.66837,LWBAND-42E2,1443223693.957533,1.015625,23,0.7424566405321928,-0.015625,0.5867182298599558,,,,,,,,,,,,,,,,,,,1443223694195,,,,,,,,,,,
